MetricCategory,MetricSubcategory,MetricType,MetricValue,MetricLabel,match_id
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Return_Second_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Return_Second_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_One_Lost_thru_Mistake_Serve,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_One_Lost_thru_Mistake_Serve,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_One_Won_thru_Winner_Serve,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_One_Won_thru_Winner_Serve,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Rally_BH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Rally_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Won_thru_Winner_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Won_thru_Winner_BH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_First_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_First_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_One_Lost_thru_Mistake_Serve,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_One_Lost_thru_Mistake_Serve,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_One_Won_thru_Winner_Serve,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_One_Won_thru_Winner_Serve,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_Two_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_Two_Lost_thru_Mistake_Slice,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_Two_Lost_thru_Mistake_Slice,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_Two_Rally_BH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_Two_Rally_FH,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_Two_Rally_Slice,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_Two_Rally_Slice,M003
Start_SplitBy_Serve_Type_Part_OutCome_Shot,Serve_Second_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Part_OutCome_Shot | Serve_Second_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_First_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_First_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_First_Adv_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_First_Adv_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_First_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_First_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_First_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_First_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_Second_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_Second_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,BH_Second_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | BH_Second_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_First_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_First_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_First_Adv_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_First_Adv_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_First_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_First_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_First_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_First_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_First_Deuce_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_First_Deuce_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_Second_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_Second_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_Second_Adv_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_Second_Adv_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_Second_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_Second_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,FH_Second_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | FH_Second_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_First_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_First_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_First_Adv_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_First_Adv_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_First_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_First_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_First_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_First_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_First_Deuce_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_First_Deuce_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_Second_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_Second_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_Second_Adv_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_Second_Adv_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_Second_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_Second_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_Second_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_Second_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Return_Second_Deuce_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Return_Second_Deuce_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_First_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_First_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_First_Adv_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_First_Adv_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_First_Adv_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_First_Adv_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_First_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_First_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_First_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_First_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_First_Deuce_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_First_Deuce_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_Second_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_Second_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_Second_Adv_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_Second_Adv_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_Second_Adv_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_Second_Adv_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_Second_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_Second_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_Second_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_Second_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Serve_Second_Deuce_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Serve_Second_Deuce_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Slice_First_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Slice_First_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Slice_First_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Slice_First_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Slice_First_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Slice_First_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Slice_Second_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Slice_Second_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeGen,Volley_Second_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeGen | Volley_Second_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Adv_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Adv_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Adv_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Adv_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Adv_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Adv_Two_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Adv_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Adv_Two_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Deuce_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Deuce_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Deuce_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Deuce_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Deuce_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Deuce_Two_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Deuce_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_First_Deuce_Two_Rally,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Adv_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_Second_Adv_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Adv_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_Second_Adv_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Adv_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_Second_Adv_Two_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Adv_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_Second_Adv_Two_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Deuce_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_Second_Deuce_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Deuce_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_Second_Deuce_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Deuce_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Return_Second_Deuce_Two_Rally,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Adv_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_First_Adv_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Adv_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_First_Adv_Two_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Adv_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_First_Adv_Two_Rally,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Deuce_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_First_Deuce_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Deuce_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_First_Deuce_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Deuce_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_First_Deuce_Two_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Deuce_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_First_Deuce_Two_Rally,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Deuce_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_First_Deuce_Two_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Adv_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Adv_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Adv_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Adv_Two_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Adv_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Adv_Two_Rally,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Adv_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Adv_Two_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Deuce_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Deuce_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Deuce_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Deuce_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Deuce_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Deuce_Two_Rally,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_One_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Adv_One_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_One_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Adv_One_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_One_Won_thru_Winner_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Adv_One_Won_thru_Winner_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Adv_Two_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_Two_Lost_thru_Mistake_Volley,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Adv_Two_Lost_thru_Mistake_Volley,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Adv_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_One_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_One_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_One_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Won_thru_Winner_Slice,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_One_Won_thru_Winner_Slice,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_Two_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_Two_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_Two_Rally_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_Two_Rally_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_One_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Adv_One_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_One_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Adv_One_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Adv_Two_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Adv_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_One_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Deuce_One_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_One_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Deuce_One_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_One_Won_thru_Winner_Slice,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Deuce_One_Won_thru_Winner_Slice,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Deuce_Two_Rally_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_One_Won_thru_Winner_Serve,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Adv_One_Won_thru_Winner_Serve,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Adv_Two_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Adv_Two_Rally_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_One_Lost_thru_Mistake_Serve,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_One_Lost_thru_Mistake_Serve,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_One_Won_thru_Winner_Serve,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_One_Won_thru_Winner_Serve,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_Two_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_Two_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_Two_Rally_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_Two_Rally_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Won_thru_Winner_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_Two_Won_thru_Winner_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_One_Lost_thru_Mistake_Serve,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Adv_One_Lost_thru_Mistake_Serve,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Adv_Two_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Lost_thru_Mistake_Slice,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Adv_Two_Lost_thru_Mistake_Slice,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Adv_Two_Rally_BH,M003
